User,Message,Sentiment
แค่คน เ.,นุ้งดีมากค่ะเข้าชรงดีด้วยค่ะ,Negative
นฤมล เ.,ผ้าบางมาก ตัวเล็กมากดวย,Negative
Thapakorn K.,ตรงปกมากเสื้อบางดีชอบค่ะ,Negative
0***8,สั่งสีชมพูได้สีดำ งงมากจร้,Negative
Chinjung J.,ดีๆๆชอบบๆๆๆๆส่งเร็วดีค่ะดีๆๆชอบบๆๆๆๆส่งเร็วดีค่ะดีๆๆชอบบๆๆๆๆส่งเร็วดีค่ะ,Negative
0***9,วัสดุ ขนาด การออกแบบ,Negative
Bow N.,หูฟังได้ยินแค่ข้างเดียว,Negative
8***0,ได้รับสินค้าแล้วส่งเร็ว แต่กระเป่าบางไปหน่อย ให้ดาวเดียวคับ,Negative
อ้น ค.,ซักครั้งแรก ขุยผ้าเต็มเครื่องซีกผ้าเลยครับ,Negative
ศรีประไพ ว.,ผ้าบาวมากค่ะ,Negative
Oh Y.,ตัวใหญ่ผ้าบาง,Negative
0***5,รักษาความสดใสและสะอาดของรองเท้า ทำความสะอาดรองเท้าได้อย่างมีประสิทธิภาพ ใช้ง่ายและสะดวก ไม่ต้องกังวลเรื่องรองเท้าสกปรกอีกต่อไป,Negative
k***n,ตอนสั่งซื้อกระทะพร้อมฝาปิดค่ะส่งมาให้มีแต่ตัวกระมะ,Negative
K***.,สีไม่ตรง ผ้าบางไปหน่อย เอาไปซักสีตกอีก ผ้าหลุดเป็นขุยๆ ซักหลายรอบก็ไม่หมด ยิ่งซักยิ่งเป็นขุย เช็ดตัวก็ติดตามตัว ทิ้งอย่างเดียว ไม่น่าเอามาขาย ใครซื้อพิจารณาให้ดีๆ เสียดายเงินจริงๆ,Negative
Aot 8.,สินค้าแตก เสียหายหน้าจะเกิดจากการขนส่ง กระจกแตก,Negative
*******008,สั่งไดัสินค้าชิ้นเดียวรบกวนส่งมาเพิ่มด้วยค่ะ,Negative
เอ็ม เ.,ไม่ตรงปกงะสีในรูปกับของที่ได้คนละแบบเลยแล้ว ผิดหวัง,Negative
ไอรายา อ.,สั่งซื้อโฟมอุดรอยรั่ว ได้กระดาษทิชชู ถ้าสิ้นค้าไม่มีก็บอกได้นะคะ ไม่ต้องอย่างอื่นมาให้เสียความรู้สึก,Negative
0***3,ใจมันสั่นตัวก็ร้อนเหมือนจะเป็นไข้เห็นผู้ชายคนนั้นใส่กางเกงสีดำตัวนี้มาโชร์,Negative
G***k,แก้วใช้แล้วมีไอน้ำเกาะ ส่งข้อความไปหาแล้ว บอกว่าจะส่งของมาให้ใหม่ผ่านไปกว่าวันยังไม่ได้ เงียบ ไม่ติดต่ออะไรมาเลย แถมผ่านไปอาทิตย์เดียวข้างในแก้วมีสนิมขึ้นอีก,Negative
ณิชชาภัทร พ.,พัดลมแรงลมเย็นดีมากค่ะ ชอบมาก ไว้จะสั่งอีกตัวค่ะ แนะนำราคาไม่แพง,Negative
J***.,ผ้าเป็นขลุย ซักมา ขนเพียบ,Negative
สิริกานต์ ห.,สินค้าไม่ตรงปก สั่งกางเกงยืดขาปล่อย แต่ส่งกางเกงผ้าร่มขาจั๊มมาให้ เสียความรู้สึกมากกกกก เฮ่อ,Negative
9***9,สินค้าบางมาก ไม่เหมือนในรูป ไม่ควรเอารูปที่ไม่ใช้สินค้าที่มาขายมาลง เปิดมาสินค้ามีตำหนิเลย,Negative
บวรลักษณ์ ร.,ขนาดไม่ได้มาตรฐานที้งที่ไซด์เดียวกัน แต่เวลาใส่บางตัวหลวมสวมสบาย บางตัวเวลาเดินเข้าก้นเข้าขาไม่สบายตัว เสียดายตังค์ค่ะ,Negative
สมศักดิ์ เ.,ซอยติด กระเป๋าขาดชำรุดใช้ไม่ได้ คุณภาพตัดเย็บไม่ดีเลยครับ,Negative
จันทนา ใ.,สินค้าเล็กมากๆๆๆๆๆๆๆใส่ไม่ได้,Negative
*******446,ได้สินค้าไม่คบครับสั่งตัว ได้มาแค่ตัว,Negative
คุณ ส.,แย่มากๆครับ,Negative
Princss Y.,สีซีดมากๆ,Negative
Phakhaphon L.,ไอเย็นออกไม่เก็บความเย็น,Negative
torntan W.,รองเท้าแข็งมาก ใส่แล้วเจ็บเท้า,Negative
วิจิตรา,ไม่ตรงปกค่ะสั่งอยากละสี แต่ได้มาสีเดียวค่ะ,Negative
น***.,แย่มาก มีแต่ขน ติดตามตัว,Negative
หมูน้อย ต.,สวยมากค่ะแฟนใส่พอดีเลย,Negative
Pae ธ.,นาฬิกาใส่ถ่ายเดินปกติได้ไม่ถึง นาที หยุด เปลี่ยนถ่ายก่อนใหม่ก็เป็นอีก,Negative
ploykaew,ซักแล้วขนผ้าหลุด ไปติดกับผ้าชิ้นอื่น สรุป ผ้า สี่ผืนที่ซื้อมา คงไม่ได้ใช้ค่ะ คุณภาพต่ำ สุดๆ กลัวขนผ้าหลุดมาติดเสื้อผ้าอื่นๆ ซื้อเสียเงินเปล่าๆ ไป สี่ ผืน เลย ร้านไม่น่าขายของคุณภาพแย่แบบนี้เลย,Negative
ล***.,โปรดแนะนำสิ่งที่เราควรนำไปปรับปรุงฝาแก้วแตกค่ะ กล่องมาชำรุดหมดแล้วของยังไม่ได้ใช้เลย,Negative
Jeab K.,สั่งไปได่แค่อันเดียว ห่วยค่ะ,Negative
patraporn K.,ไม่เก็บความเย็นเลยค่ะ แถมมีตำหนิ แย่มากเลยค่ะ,Negative
H***.,แย่มากๆๆเนื้อผ้าแย่สีแย่ สั่งสองตัวสีเดียวกันแต่ได้สีต่างกันเนื่อผ้าต่างกัน,Negative
รัตตพล เ.,ใช้งานไม่ได้,Negative
ช***.,ขนหลุดลุ้ยไม่โอเคมากๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆ,Negative
อ่ำ ส.,ต้องบอกว่าคุณภาพตามราคาเลย อย่าคาดหวังจะได้ของดีราคาถูก ใช้ชั่วคราวพอได้,Negative
Thakdanai S.,ไม่ค่อยตรงปก ผ้าบางมาก ไม่ผ่านครับ,Negative
เป็นเพียงผู้หญิง ท.,ได้ของไม่ครบ เครมยาก,Negative
กนกอร ส.,บางมากบาปเรายังหนากว่าเสื้ออีกนะ,Negative
Wirote J.,สั่งสีน้ำเงิน ได้สีดำ,Negative
Love L.,สิ้นค้าตรงปกค่ะ,Negative
วิลัยพร ด.,ทำไมสั่งไปตัวได้มาแค่ตัว,Negative
Tumza K.,บางมาก ใส่เห็นยันหอย อีพวกที่รีวิวบอกดี มึงได้รุ่นไหนกันว่ะ ทำไมที่ส่งมาให้กูแม่งห่วยมาก หายใจแรงกูว่าขาดละ สัสเอ้ยไม่น่าหลวมตัวกดสั่งมาเลย กูสาบาน ต่อไปพวกเสื้อผ้า กูจะเลิกซื้อจากลาซาด้า,Negative
จ***.,ลองใช้จริงแล้วติดกระทะ บาง ตามราคา,Negative
w***.,ที่ได้มา เย็บมาแบบนี้ แย่มากๆ ขายของแบบนี้ เสียความรู้สึกจริงๆ,Negative
Sasiluck S.,คุยกับร้านค้าแล้วว่าจะเปลี่ยนสีกางเกงใหัส่งไปนานมากแล้วไม่เห็นส่งคืนกลับมาเลน,Negative
ปัทมา จ.,ขนาด แย่มาก ส่งอะไรมา เล้กนิดเดว,Negative
พิศาล เ.,ใส่ไม่ได้ครับตัวเล็ก,Negative
ก***.,วัสดุคุณภาพสูงเพื่อความทนทานผ้านุ่มและดูดซับได้ดี ง่ายต่อการทำความสะอาดและบำรุงรักษา,Negative
Seaview,ไม่ตรงปก,Negative
0***4,สินค้าพึ่งได้รับครับของที่สั่งไปไม่ตรงปกครับผม เสียดายเงิน บาทครับ เป็นสเปรย์คนละแบบกับที่สั่งไปเลย,Negative
น***.,ใช้ได้วันขิต,Negative
6***4,กระเป๋าตื้นมาก ขาดง่าย ใส่อะไรหล่นหมดแม้กระทั้งยาดม โทรศัพท์กับกระเป๋าตังก็ใส่ไม่ได้ เวลานั่งคือหล่นหมด,Negative
8***4,สั่งโฟมอุดรอยรั่วแต่กลับส่งทิชชู่มาให้ห่อเสียเงินไปแล้วเสียความรู้สึกอย่างแรงร้านนี้ขี้โกง,Negative
เ***.,สั่งสีชมพูได้สีเทา,Negative
Tawatchai,บอบบางเกิน,Negative
อรรถพล อ.,สั่งสีฟ้าแต่เอาสีอื่นมาให้,Negative
*******524,สั่งอันได้ของแค่อันเดียว,Negative
N***.,ไส่ปึบแตกปับบางจัด,Negative
รชภัค ป.,ได้รับสินค้าไม่ครบตามจำนวนที่สั่งไป ขาดไป ผืน,Negative
Theptawee S.,ขัดอะไรไม่ออกเลย,Negative
a***a,สั่งกางเกงไป ตัวแต่ทางร้านส่งมาให้แค่ ตัว ทักไปถามไม่มีการรับผิดชอบใดๆ แถมบล็อกแชทเราอีก เสียความรู้สึกมาก ทั้งที่สั่งมาตลอด สั่งมาหลายครั้งแล้วไม่คิดว่าจะเจอเหตุการณ์แบบนี้,Negative
แมน,ร้านนี้แย้สุดๆๆผาปิดก็ปิดไม่ได้เกียวไม่ถูกกันกับขวดส่งช่าหวยแตกมากๆไม่แนะนำ,Negative
A***m,ผ้าเนื้อดี นิ่ม เด้งๆ คงใส่สบายๆ,Negative
Pimpim,หนีไป๊ ไม่สวย สั่งมา ตัว ทิ้งฮะ,Negative
8***8,เนื้อผ้าดีครับแต่เย็บไม่ได้เรื่องเลย,Negative
****7,ทางร้านส่งมาไม่ครบทักแซทไปรับเรื่องจะส่งมาให้เพิ่มผ่านไปหลายวันละยังไม่ส่งมาเพิ่มให้เลย,Negative
วีรเทพ พ.,ไม่ได้มีความเเรงเลย กากมาก ระดับความเเรก เหมือนเอาปากเป่า,Negative
ว***.,ให้สายชาร์ตมาผิด ชาร์จไม่เข้า,Negative
0***0,ไม่ดีเลยอ่ะ ใส่ไม่ได้ คาดว่าพอดีกว่าแล้วนะ กลายเป็นว่าเล็กว่าอีกตั้งใจสั่งจะใส่ไปทำงาน,Negative
0***7,ลมก็แรงดีอยู่ค่ะ เอาใว้ใช้แก้ขัดได้,Negative
ช่างนิว,สามเอ็กซ์แอลเล็กมากห่วยแตก เหี่ย,Negative
9***4,ไม่มาตรฐาน ไม่มีไซส์ติด ยางยืดสั่นมากประหยัด ใส่ไม่ได้ต้องเพิ่มยางยืด ชายกางเกงด้ายเป็นก้อนๆ พอดึงหลุดหมดต้องจ้างเย็บ มีซิปดี กระเป๋าเป็นผ้าซับในลื่นๆ ไม่โพ้งตะเข็บ,Negative
*******039,ส่งกระทะไป ลูก ได้มาลูกเดียว แย่มาก,Negative
Satchakorn R.,จากการได้รับสินค้าแล้วและได้ตรวจสอบแล้วมีความคุ้มค่าดีมากคุณภาพของสินค้าดีมากความรวดเร็วในการจัดส่งถือว่ารวดเร็วมากๆการให้บริการก็ถือว่าดีเยี่ยมแนะนำเลยขอบคุณมากครับให้ห้าดาวแล้วนะครับ ถ้าไม่เป็นการรบกวนช่วยประเมินคะแนนผู้ซื้อกลับด้วยนะครับ ขอบคุณครับ,Negative
ชวการ ข.,ห่วยมากอย่าไปซื้อนะจ๊ะขอเตือน เปิดกล่องมาปถ่มกดก็พังแล้ว ยังไม่ทันได้ชาจเปิดใช้,Negative
ปัญจรัตน์ จ.,ไปส่งที่ใหนไม่รุ้ยังไม่ได้รับสินค้า,Negative
0***3,คือเราผิดหวังมากค่ะ เสื้อในรูปอีกแบบ แต่พอได้มาจริงๆก็อีกแบบ คือบางมาก สีซีดมาก เราสั่งสีเหลืองมาก ในรูปคือเข้มมาก แต่จริงๆ ซีดมากๆ เราก็เคยสั่งเสื้อแบบนี้อยู่ค่ะ หลายตัวแล้วด้วย เราจ่าย บาท แต่เราได้มาเหมือนตามตลาดนัดตัวละ บาทเลยค่ะ,Negative
ธิติมา ส.,สินค้าไม่คบสั่งตัวได้ตัวเดียวแย่ๆแถมได้ตัวเล็กอีก,Negative
*******359,เสียดายเงินค่ะ เข้าใจยัดสีมาหาพ่องงงง แล้วจะให้เลือกสีเพื่ออ,Negative
ภากมล แ.,สั่งสีขาวจีได้สีส้มแป๊ด ปวดหัว ร้านค้าตอบกลับดี แต่คงไม่อุดหนุนแล้วค่ะ เสียความรู้สึกไปแล้วอะค่า,Negative
0***1,สั่งชิ้นมาแค่ชิ้นเดียว,Negative
6***6,ไม่มีหลอดที่ติดกะหัวฉีดมาให้ด้วยเลยไม่รู้จะใช้อย่างไงเลยค่ะ,Negative
ภราดร เ.,บางจัด เชือกรัดห่วยๆ ด้ายรุ่ยมาเลย,Negative
*******409,ขนาดม่สวยเนื้อผ้าม่ดีตัวเล้กมากเด็กขวบใส่ไม่ใด้,Negative
0***8,ใช้ดีมากค่ะ ใช้ครั้งแรก แผ่นที่เคลือบหลุดออกมาทั้งกระทะ บริเวณข้างในกะทะ เคลือบมาบาง ไม่ทนค่ะ เสียดายเงินค่ะ,Negative
SOMPOJ T.,ห่วยแตกสั่งชมพูส่งเหลืองสั่งฟ้าส่งสีฟ้าส่งห่าไรมาให้,Negative
*******480,ผ้าบางไม่สมกับราคาเสียความรู้สึกไม่เหมือนที่ลงรูปโฆษณาไว่,Negative
*******389,ไม่มีความแรง,Negative
กัญญารัตน์ ศ.,ขากางเกงขาดเป็นรูใหญ่ ไม่โอ,Negative
NutTy'Smile S.,แย่มากครับ เล็กมาก ขนาด,Negative
เจนจิรา จ.,สั่งตัว มีตัวที่ชำรุดถึงเปนผ้าถูกๆแต่ต้องดูไห้ดีก่อนก็ได้นะคะ อีกตัวขาด อีกตัวเป็นรอยเหมือนคนเอาแปรงขูดแรงๆ,Negative
Moae M.,ไม่ตรงปกอย่างกากเลยร้านนี้ใครคิดมี่จะสั่งอย่าสั่งนะคับห่วยแตกไม่สมราคา,Negative
Ploy P.,แย่มากค่ะ สั่งสองรอบ เหมือนกันทั้งสองรอบ เสื้อสีม่วงหมดก็แจ้งสิค่ะ ไม่ใช่หน้าด้านใส่สีอื่นมาให้ ไม่ใช่รอบเดียวนะค่ะ เป็นแบบนี้ถึงสองครั้ง เจริญญญญ,Negative
นภดล ท.,ขายของไม่ตรงปกเลยสักนิด ร้านก็ไม่รับผิดชอบ วางเทียบให้ดู ของร้านที่ดี กับร้านที่แย่ๆแบบนี้ บางทะลุปรุโปร่ง เนื้อผ้าแย่มาก ตัดเย็บห่วยแตก หลวงลวงผู้บริโภค ร้านแบบนี้ ลาซาด้า ปล่อยให้ขายได้ไงครับเนี่ย เสียความรู้สึก ร้าน แบบนี้มีแต่ทำให้มาตราฐาน มีแต่ต่ำลง,Negative
ประหยัด พ.,ดีมากเลยครับพี่,Negative
เ***.,แย่มากกกกกค่ะ ทั้งการบริการและรายละเอียดสินค้า กางเกงจริงไซส์ไม่ตางตามที่แจ้ง ที่แจ้งไว้สะโพก แต่สินค้าจริงมา สะโพกเริ่มต้นก็ แล้ว ใส่ไม่ได้ หลวมมากก เหมือนเอากางเกงยายมาใส่ แล้วที่เสียความรู้มากกกก เพราะทำเรื่องขอเปลี่ยนสินค้าไป ครั้ง ไม่มีการตอบสนองใดๆ แอดมินบอกจะตามให้ๆ ก็เงียบหายไม่มีอะไรเกิดขึ้น ทักไปในไลน์ก็เงียบ ล่าสุดบล็อกข้อความแล้วจ้าาาา ถ้าไม่ต้องการให้เปลี่ยนก็ไม่ต้องมีฟังก์ชันนี้มาหลอกคนนะคะ ราคาไม่แพงก็จริง แต่ซื้อมาใส่ไม่ได้ก็เหมือนเสียเงินฟรีค่าาาา,Negative
ท***.,ไม่ตรงปก,Negative
Montri L.,ของไม่ตรงปกลงขายอย่างหนึ่งแต่ส่งให้อีกอย่างเสียความรู้สึกใครจะสั่งคิดให้ดีๆๆ,Negative
Suphaphit K.,ไม่ค่อยสวย ใหญ่มาก บาง ไม่เหมือนในรูป,Negative
rtx M.,ฉันไม่ได้รับสินค้าเลยครับ,Negative
อามินะ ท.,ได้มาใส่ไม่ไ้แล้าก็จาดทั้งตัว,Negative
คนเอาถ่าน โ.,สั่งขาสั้นตัว ขายาวตัว ผลได้ขาสั้นตัว,Negative
8***5,ของชำรุดที่เสียบชาร์จ เสียบชาร์จไม่ได้ เปลี่ยนสินค้าให้ได้มั้ยคะ เสียความรู้สึกคะ,Negative
ธารีนุช ง.,ไม่ตรวจคุณภาพสินค้าก่อนส่งผลักภาระให้ลูกค้าเป็นผู้ตรวจเช็คได้รับสินค้าเราก็ตรวจสอบสภาพภายนอกสมบูรณ์ไม่ชำรุดเราก็เลยทิ้งกล่องไปแล้วแต่พอจะมาใช้ปรากฎว่าฝาปิดไม่ได้ทางร้านบอกให้ส่งเคลมแต่เราไม่มีกล่องก็เลยส่งเคลมไม่ได้ผิดหวังอย่างแรง,Negative
6***6,บางมาก,Negative
0***7,บางมากๆไม่กล้าใส่,Negative
Do E.,ดีมากค่ะใส่สบายนุ่น,Negative
อดิศัย ท.,ร้านค้าส่งของมา แต่ไม่ส่งอุปกรณ์ฉีดพ่นมาให้ ซึ่งไม่มีราคา หรือคุค่าใดๆ ทำให้เราไม่มีที่จะฉีดพ่น เราเพิ่งเห็นตอนจะใช้งาน ว่าไม่มีตัวสำหรับฉีดพ่น ขอ ไปทางร้านค้า เขาจะเอาหลักฐานใบปะหน้ากล่อง ซึ่งเราทิ้งไปแล้ว เพราะได้ของครบจำนวน แต่ไม่ทันได้สังเกตุว่าไม่มีที่ฉีดพ่นมาให้ และก็ไม่ได้ถ่ายวีดีโอไว้ มันไม่เป็นไปตามกฏของร้านเขา เขาจึงยืนยันที่จะไม่ส่งให้เรา ไม่สนใจว่าของที่ส่งมาให้เราต้องสูญเปล่า เพราะข้ออ้างว่าเป็นกฎของร้านเขา ซึ่งเราไม่ทราบ และเขาก็คงยืนยันว่าเราต้องทราบ ว่าเป็นกฎของร้าน,Negative
*******136,แย่มาก,Negative
viroaj.p,ส่งผิดไชต์งง,Negative
พิทยา อ.,สินค้าหลอกขาย แย่ที่สุด ยิ่งใช้ เช็ดตัว ยิ่ง เป็น ขุย ติดตัว หลุดออก มา น่าจะ มีคุณธรรม ประจำใจ และทาง ลาซาด้า ไม่น่าปล่อย สินค้า ประเภท นี้ ขาย ผ่านลาซาด้า,Negative
thanaphat S.,คุณภาพตามราคาอย่าคาดหวังเยอะกับของราคาไม่ถึงเข็มวิเดินไม่ได้ติดกับเข็มยาวต้องเอามาซ่อมอีก,Negative
นัท.....,ไม่ตรงปก สินค้า ไม่เหมือนโฆษนา เชือกรัดเอวก็ไม่มี จะส่งกลับเสียเวลา ซื้อ ตัว มันหลุดมาได้ไง จะส่งของให้ลูกค้าควรตรวจสอบด้วย ขายของอบบนี้ขอให้ฮวบๆน่ะ,Negative
sakul2208,ได้รับแล้ววันนี้ เนื้อผ้าดีคุ้มราคามากๆยิ่งได้ส่วนลดจากลาซาด้ายิ่งถูกมาก ซื้อครั้งที่สองแล้ว,Negative
Somporntip,สั่งมาไม่เหมือนหน้าปกสีฟ้านะคะ,Negative
สมาน โ.,สินค้าชำรุดเสียหายหลายจุด แพ็คสินค้าไม่ดีเสียดายเงิน ไม่ซื้ออีกแล้ว,Negative
Sudtida M.,แย่มากค่ะ ส่งมาถึงใช้งานไม่ได้ สมราคาจริงๆ,Negative
ภาสกร บ.,ได้มาหูฟังก็ไม่ได้ยินข้างหนึ่ง,Negative
Thapakorn K.,ตรงปกมากเสื้อบางดีชอบค่ะ,Negative
ไพรัตน์ แ.,สินค้าไม่ดี,Negative
พุทธคุณ ร.,สินค้าไม่ตรงปก,Negative
สุวัฒน์ เ.,เชือกเส้นเล็กห่วยแตก เชือกมัดพัสดุดูดีกว่าเยอะ,Negative
Chompoonuch,ม่ตรงปกเปิเกล่องมาเหมือนโดนแกะแล้ว,Negative
Ann Y.,ใช้ได้ไม่เท่าไร แก้วเป็นสนิมแล้ว,Negative
0***9,ได้รับสินค้าไม่ตรงปก ไม่เหมือนในแบบ ไม่มีตัวอักษรเหมือนในแบบแย่จังๆไๆๆๆๆๆๆๆๆๆๆๆๆๆๆ,Negative
0***9,ไม่ตรงปก,Negative
สาธิตา,สินค้าไม่ตรงปก สั่งไซส์ ส่งมาไซส์ เสียความรู้สึก เสียเวลา,Negative
ไมพอน ส.,แย่มากดูเหมือนกางเกงที่ใช้แล้ว มีอย่างอะไรไม่รู้ติดเต็มไปหมด ไม่เหมาะสม,Negative
0***2,สั่ง ใบได้มาใบเดียว พอสั่งครั้งเดียวจบ,Negative
ญา,ส่งไวแต่นาฬิกาไม่มีเข็มวินาทีอย่าซื้อนะร้านนี้ไม่เช็คของก่อนส่งลูกค้าเสียความรู้สึกร้านนี้นาฬิกาไม่ดีไม่ดีไม่ดีไม่ดีไม่ดี,Negative
0***6,ผ้าบางมาก,Negative
R***n,จกตาพ่นจะหมดกระป๋องยังไม่เห็นคราบจะออกเสียเงินฟรี,Negative
Pucharapa C.,ผ้าไม่สาวเลยค่ะ บางกว่าในรูป,Negative
สุริยา แ.,แบตเตอรี่หมดเร็วเกินไป,Negative
jayda T.,ส่วไวมาก แต่ ไม่ได้ให้หัวฉีดมา จะใช้ยังไงคะ,Negative
เ***.,เเย่มากกกกไม่ตรงปก,Negative
J***.,แพคแย่มากค่ะ อะไรที่เป็นขวดก็ห่อลวก ๆ ปนมากับของอื่น แล้วห่อรวม กับสินค้าชิ้นอื่นมาก็เละสิคะ สั่งตั้งหลายอย่าง ใส่กล่องมาให้หน่อยก็ไม่ได้,Negative
0***1,ผ้าบางมากกกกกกกกก ใครกำลังจะซื้อคิดดีๆนะค่ะ สมราคา ทำเป็นผ้าขี้ริ้วดีสุด,Negative
N***.,ไส่ปึบแตกปับบางจัด,Negative
K***.,เสื้อสวยแต่ร้านไม่เช็คให้ดีเลยได้มาไม่ครบ เสียใจเล็กน้อย แต่ร้านบอกจะโอนเงินคืน แต่ก็ยังไม่โอนนะคะ ถ้าโอนคืนจะมาเพิ่มดาวให้นะคะ,Negative
สมบูรณ์ ด.,ไม่ตรงปก,Negative
N***.,ส่งมาผิดไซส์ ขอเปลี่ยนไม่ได้,Negative
SSSSLLLL2201,ซื้อมา ผืน เช็ดแล้วเป็นขุย,Negative
เพ็ญภัสสร,แย่มากๆๆๆๆๆๆๆๆๆค่ะอย่าไปซื้อค่ะสั่งมาตัวแต่ละตัวคนละไซร์ตลอดๆๆๆๆใส่ไม่ได้เสียตังฟรีแล้วไม่ต้องบอกให้ถ่ายรูปส่งมาทำคืนโน่นนี่นั่นนะค่ะเสียเวลาชิบหาย,Negative
อนุสรณ์ ท.,ไม่ตรงไซส์ที่สั่ง,Negative
Fon B.,สินค้าไม่ตรงปกขอเปลี่ยนสินค้าสั่งกางเกงขาสั้นทำไมได้ขายาว วัสดุส่งคืนได้มั้ย,Negative
พงศ์ขจร ศ.,กางเกงผ้าร่ม มีซิป ขนาดพอดี,Negative
ประภัสสร,สเปรย์ไม่ส่งที่กดฉีดมาด้วยจะใช้ยังไงรับผิดชอบหน่อยไม่เช็คเลยก่อนส่ง,Negative
ไอโบ้ โ.,ส่วนตัวว่าไม่ค่อยโอเคเท่าไหร่คะ ของมาถึงตรงที่ติดกระดุมก็ไม่มีรูให้ติดซิบก็รูดไม่ขึ้นคะ ของไม่ค่อยตรงปกเท่าไหร่คะ,Negative
0***9,ผ้าบางมาก ไม่กล้าใส่ไปข้างนอกบ้าน,Negative
ปิยะศักดิ์ ศ.,แพงมาก นึกว่าได้หลายกระป๋อง บาท ได้กะป๋องเดียว และจัดส่งช้าเกินวันกำหนดอีกต่างหาก,Negative
theerapong N.,เข้าใจเล่น นะครับ ลงราคหลังลด แล้ว ตัวล่ะ บาท สั่งไป ตัว จ่ายไป แกะห่อ ออกมา มี สรุปว่า รวมค่าส่ง วิธีการคิดคด ลดเลี้ยว,Negative
J***.,สิ้นค้าไม่ตรงปก แย่มาก เหมือนกางเกงขาเดฟ ข้างบนใหญ่ข้างล่างขาวเล็ก ไม่ใช่ทรงกระบอก,Negative
โ***ร,ไม่ตรงกับที่สั่งเลย ยอมรับไม่ได้เลย,Negative
นิยะดา ศ.,ห่อสินค้ามาไม่ดี ควรใส่กล่องมาเพราะเป็นสินค้าทีแตกหักง่าย,Negative
tananya,แย่มากสั่งมาอัน อันนึงได้ยินเสียงสะท้อน อีกอันนึงไมค์ใช้ไม่ได้,Negative
❤️ICE❤️,สินค้าเป็นขุย,Negative
sakul2208,ได้รับแล้ววันนี้ เนื้อผ้าดีคุ้มราคามากๆยิ่งได้ส่วนลดจากลาซาด้ายิ่งถูกมาก ซื้อครั้งที่สองแล้ว,Negative
Vopo P.,ไม่แนะนำคะ,Negative
จ***.,คุณภาพต่ำ สมราคา ถูก,Negative
Nitcharin M.,ไม่ตรงปกผ้าบางมาก ตัวเล็กกว่าไซส์จริงมากๆๆๆๆๆๆๆๆๆ ส่งนานด้วย โดยรวมไม่โอเคเลย เนื้อผ้าไม่ได้คุณภาพ,Negative
กานต์พิชชา เ.,ตัวเล็กกว่าขนาดที่สั่งมาก,Negative
Nana N.,กระจกแตก ใช้งานไม่ได้,Negative
0***2,เวลาเอาผ้าไปปั่น เนื้อผ้า ยุ่ยมาก หลุดออกมาจากผ้าขนหนูเยอะมาก,Negative
0***3,ขายสินค้าชำรุด ฝาแตกเสียหายแล้วไม่สามารถปิดฝาได้ ไม่แนะนำให้ซื้อ ร้านแย่มาก ไม่ใช่ความเสียหายจากการส่ง แต่ฝาล็อคหักปิดไม่ได้มาก่อน เพราะกล่องส่งไม่ยุบแต่พอเปิดกล่อง ฝาหลัดออกมาก่อนเลย อย่าซื้อ,Negative
ณิชชา,ไม่เก็บความเย็นเลย ละลายน้ำซึมออกจากแก้ว ตามรูปเลย คุณภาพเเย่มากกกกก อย่าหลงสั่ง,Negative
ไ***.,ใหญ่เกินคนเอวได้มั้ง,Negative
Hat D.,โอเคอยู่ผ้าไม่บางมากสมกับราคาคะ่,Negative
*******911,ีก็สวยดีแต่ผ้าบางไปนิดนึง,Negative
*******248,สินค้าจัดส่งไวมาก ได้มาราคาไม่แพงเลย ลองใช้ดูจะดีจะทนมั้ย,Negative
M***.,ขนาดเล็กมาก ไม่ตรงตามปก คุณภาพตามราคา,Negative
ณ***.,ไม่ส่งหัวฉีดมาให้แย่มากๆ,Negative
กมลวรรณ เ.,ได้รับสินค้าในสภาพที่แย่มากขอบกระทะบิดเบี้ยวมาก ด้ามกระทะก็ไม่มี เอาสินค้าที่ชำรุดเสียหายมาขายให้ลูกค้า ไม่มีความซื่อสัตย์ต่ออาชีพ ลคคนอื่นก็เจอเหมือนกัน ร้านค้าควรจะปรับปรุง,Negative
*******652,ก้อบางเกินไปก้อได้ยุ,Negative
ศุภิทะราภูเก็จช์,ปานกลาง,Negative
****2,สั่งไป ตัวได้รับมาตัวเดียวคิดราคา ตัว,Negative
0***6,สินค้าไม่ตรงปก หลวงลวงมาก,Negative
*******376,ฉันไม่รู้ว่าแบตมันเต็มหรือยังไม่ต็มเพราะชาทตั้งแต่เมื่อวานเวลาบ่ายๆจนเมื่เช้าช่วงโมง พอฉันกดดูไฟไม่ขึ้น ฉันแจ้งทางร้านแต่ทางร้านไม่อ่านไม่ตอบอะไรเลย,Negative
Natanong B.,ตรวจเช็คสิ้นค้าก่อนส่งด้วยค่ะ ยังไม่ใด้ใส่ขาดสะแล้ว,Negative
6***6,แย่ๆไม่ตรงปก,Negative
แ***.,ผ้าเนื้อนิ่มมากๆค่ะใส่พอดีใส่แล้วดูดีมากๆค่ะ วัสดุผ้านิ่มดีมากๆค่ะ ขนาดใส่พอดี การออกแบบดี,Negative
